CustomerNumber,StoreNumber,CustomerName,Address,City,State,ZipCode,SalesmanNumber,CustomerYTDSales,CustomerStartDate,Customer_Corporate_master,StatusCode,Call_Route_1,Call_Seq_1,Call_Route_2,Call_Seq_2,Call_Route_3,Call_Seq_3,Call_Route_4,Call_Seq_4,Call_Route_5,Call_Seq_5,Call_Route_6,Call_Seq_6,Call_Route_7,Call_Seq_7,Del_Route_1,Del_Seq_1,Del_Route_2,Del_Seq_2,Del_Route_3,Del_Seq_3,Del_Route_4,Del_Seq_4,Del_Route_5,Del_Seq_5,Del_Route_6,Del_Seq_6,Del_Route_7,Del_Seq_7,TaxCode,TermsCode,CreditLimit,CigaretteTaxNumber,StateTaxID,Areacode,PhoneNumber,SalesGroup,AuthorizedItemCode
907246,0,BESSEMER ROAD FOOD MART(YOUNGS     ,1557 BESSEMER RD              ,BIRMINGHAM                    ,AL,35208,30,0,11/18/2010,907246,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28108,03 ,0,                  ,3700-61684        ,0,9237447,      , 
907402,0,FAIRFIELD MARATHON - L&D FOOD MART ,4109 GARY AVE                 ,FAIRFIELD                     ,AL,35064,5,0,11/18/2010,907402,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28141,03 ,2,                  ,R008955877        ,0,7884581,      , 
907477,0,SMOKE SHOP                         ,2511 ELIZABETH DRIVE          ,PELHAM                        ,AL,35214,60,0,11/18/2010,907477,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A37189,02 ,0,                  ,                  ,0,9888896,      , 
907519,0,SOUTHTOWN CONVENIENCE STORE        ,900 23RD ST SO                ,BIRMINGHAM                    ,AL,35205,15,0,11/18/2010,907519,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28108,03 ,3,                  ,SLS-6300 17695    ,0,3228530,      , 
907584,0,TOOTIE'S PACKAGE STORE-<SHAM&M INC>,2112 GREEN SPRINGS HWY        ,BIRMINGHAM                    ,AL,35205,60,0,11/18/2010,100,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28108,03 ,2,                  ,R000112040        ,0,3222245,      , 
907717,0,VACCA DISCOUNT DRUGS               ,7633 GEORGIA RD               ,BIRMINGHAM                    ,AL,35212,30,15633.65,11/18/2010,907717,A,      ,0,S230  ,60,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,313   ,50,      ,0,      ,0,      ,0,      ,0,A28108,03 ,0,                  ,SLS-3700 29738    ,0,9563300,      , 
907741,0,VESTAVIA HILLS HIGH SCHOOL         ,2235 LIME ROCK RD             ,BIRMINGHAM                    ,AL,35216,60,0,11/18/2010,907741,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28000,03 ,0,                  ,37-0023690        ,0,4025280,      , 
907840,0,WOODSTOCK DRUG             BB      ,28891 HWY 5                   ,WOODSTOCK                     ,AL,35188,80,0,11/18/2010,907840,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A11243,02 ,0,                  ,0400 01942        ,0,9389221,      , 
907857,0,ZESTERN SUPER MARKET #01 (CLOSED)  ,3592 US 31 SO                 ,PELHAM                        ,AL,35124,60,0,11/18/2010,800,D,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A37189,03 ,2,                  ,                  ,0,6636645,      , 
907865,0,WESTERN SUPER MARKET #02           ,2230 HIGHLAND AVE             ,BIRMINGHAM                    ,AL,35205,30,0,11/18/2010,800,D,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28108,03 ,2,                  ,3700 41617        ,0,9336220,      , 
907881,0,WESTERN SUPER MARKET #07           ,2717 CULVER RD                ,MTN BROOK                     ,AL,35223,5,0,11/18/2010,800,D,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28188,03 ,2,                  ,3700 41617        ,0,8791746,      , 
907899,0,ZESTERN SUPER MARKET #10 (CLOSED)  ,945 MAIN ST                   ,GARDENDALE                    ,AL,35071,60,0,11/18/2010,800,D,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28150,03 ,0,                  ,370041617         ,0,6314132,      , 
907931,0,WESTERN SUPER MARKET #06           ,3350 MORGAN DR                ,VESTAVIA HILLS                ,AL,35243,5,0,11/18/2010,800,D,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28242,03 ,2,                  ,3700 41617        ,0,8225920,      , 
907956,0,WESTERN SUPER MARKET #16           ,7737 2ND AVE SO               ,BIRMINGHAM                    ,AL,35206,30,0,11/18/2010,800,D,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28108,03 ,2,                  ,3700 41617        ,0,8331525,      , 
908004,0,RT 80 PRATTVILLE MARATHON          ,A00203 PRATTVILLE MARATHON    ,RT 80 PRICE BOOK              ,AL,35209,80,0,11/18/2010,908004,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A00203,03 ,0,                  ,3700 56860        ,0,9429455,      , 
908020,0, WHOLESALE JOBBER                  ,100 N YEAGER CT               ,PELHAM                        ,AL,35124,5,0,11/18/2010,908020,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,ALABAM,03 ,0,                  ,3700 06445        ,0,6203971,      , 
908087,0,ZOOD WORLD #002       BANKRUPT     ,1001 WESTLAKE BLVD            ,BESSEMER                      ,AL,35020,30,0,11/18/2010,908087,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28111,03 ,0,                  ,                  ,0,4254368,      , 
908137,0,ZRUNO'S #009          BANKRUPT     ,1561 MONTGOMERY HWY           ,HOOVER                        ,AL,35216,20,0,11/18/2010,908137,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28164,03 ,0,                  ,                  ,0,8237800,      , 
908194,0,ZOOD WORLD #015       BANKRUPT     ,1104 CULLMAN SHPNG CT NW      ,CULLMAN                       ,AL,35055,35,0,11/18/2010,908194,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A15125,03 ,0,                  ,                  ,0,7342318,      , 
908236,0,ZOOD MAX #019         BANKRUPT     ,5510 MCFARLAND BLVD           ,NORTHPORT                     ,AL,35476,25,0,11/18/2010,908236,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A50190,03 ,0,                  ,                  ,0,3393610,      , 
908251,0,ZOOD WORLD #021       BANKRUPT     ,1309 DECATUR HWY              ,GARDENDALE                    ,AL,35071,15,0,11/18/2010,908251,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28150,03 ,0,                  ,                  ,0,6319491,      , 
908293,0,ZOOD WORLD #025         CLOSED     ,1600 2ND AVE EAST             ,ONEONTA                       ,AL,35121,60,0,11/18/2010,908293,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A85195,03 ,0,                  ,                  ,0,6256435,      , 
908319,0,ZOOD WORLD #027       BANKRUPT     ,4614 UNIV BLVD                ,TUSCALOOSA                    ,AL,35401,25,0,11/18/2010,908319,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A50227,03 ,0,                  ,                  ,0,5563144,      , 
908335,0,ZOOD WORLD #030       BANKRUPT     ,251 MARY ESTHER BLVD          ,MARY ESTHER                   ,FL,32569,60,0,11/18/2010,908335,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,F80404,03 ,0,BEV5600649        ,                  ,0,2442040,      , 
908376,0,ZOOD WORLD #035       BANKRUPT     ,3100 E MEIGHAN BLVD           ,GADSDEN                       ,AL,35904,40,0,11/18/2010,908376,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A22152,03 ,0,                  ,                  ,0,4928331,      , 
908491,0,ZOOD WORLD #049       BANKRUPT     ,3225 RAINBOW DR               ,RAINBOW CITY                  ,AL,35901,40,0,11/18/2010,908491,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A22209,03 ,0,                  ,                  ,0,4422893,      , 
908509,0,ZOOD WORLD #050       BANKRUPT     ,613 MARTIN ST                 ,PELL CITY                     ,AL,35125,45,0,11/18/2010,908509,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A61202,03 ,0,                  ,                  ,0,8844513,      , 
908541,0,ZOOD WORLD #053       BANKRUPT     ,518 PELHAM RD                 ,PELHAM                        ,AL,35124,80,0,11/18/2010,908541,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A37189,03 ,0,                  ,                  ,0,6634040,      , 
908558,0,ZOOD WORLD #054       BANKRUPT     ,216 GREENSPRINGS HWY          ,HOMEWOOD                      ,AL,35209,60,0,11/18/2010,908558,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28159,03 ,0,                  ,                  ,0,9420595,      , 
908590,0,ZOOD WORLD #072       BANKRUPT     ,9096 PKWY EAST                ,BIRMINGHAM                    ,AL,35206,30,0,11/18/2010,908590,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28108,03 ,0,                  ,                  ,0,8332754,      , 
908657,0,ZRUNO'S #084          BANKRUPT     ,2001 MCFARLAND BLVD           ,TUSCALOOSA                    ,AL,35405,25,0,11/18/2010,908657,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A50227,03 ,0,                  ,                  ,0,3493000,      , 
908731,0,ZOOD WORLD #114       BANKRUPT     ,2501 GOVERMENT BLVD           ,MOBILE                        ,AL,36606,73,0,11/18/2010,908731,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A35181,03 ,0,                  ,                  ,0,4764530,      , 
908798,0,ZOOD WORLD #122       BANKRUPT     ,RT # 1 RURAL STA              ,DORA                          ,AL,35062,40,0,11/18/2010,908798,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A52134,03 ,0,                  ,                  ,0,6483268,      , 
908814,0,ZOOD WORLD #124       BANKRUPT     ,2519 W MEIGHAN RD             ,GADSDEN                       ,AL,35904,40,0,11/18/2010,908814,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A22152,03 ,0,                  ,                  ,0,5438898,      , 
908921,0,ZOOD WORLD #137       BANKRUPT     ,521 US HWY 80 EAST            ,DEMOPOLIS                     ,AL,36732,60,0,11/18/2010,908921,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A00132,03 ,0,                  ,                  ,0,2890475,      , 
908939,0,ZOOD WORLD #141       BANKRUPT     ,8084 NORTH DAVIS HWY          ,PENSACOLA                     ,FL,32514,60,0,11/18/2010,908939,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,F70404,03 ,0,BEV2701304        ,                  ,0,4770723,      , 
908947,0,ZOOD WORLD #142       BANKRUPT     ,4320 LILLIAN HWY              ,PENSACOLA                     ,FL,32506,60,0,11/18/2010,908947,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,F70404,03 ,0,BEV2701277        ,                  ,0,4532154,      , 
908962,0,FOOD OUTLET #456                   ,8795 ALA HWY 202 W/BYNUM      ,EASTOBOGA                     ,AL,36253,15,0,11/18/2010,200,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A19198,03 ,0,                  ,0800 13581        ,0,2361401,      , 
909036,4813,CVS #4813                          ,4260 UNIVERSITY BLVD          ,TUSCALOOSA                    ,AL,35404,25,0,11/18/2010,700,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A50227,03 ,0,                  ,                  ,0,5563030,      , 
909044,4814,CVS #4814           + AB           ,2738 PELHAM PARKWAY           ,PELHAM                        ,AL,35124,80,0,11/18/2010,700,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A37189,03 ,0,                  ,                  ,0,6634582,      , 
909051,4815,CVS #4815             AB           ,215 US HWY 31 SOUTH           ,ATHENS                        ,AL,35611,10,0,11/18/2010,700,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A32105,03 ,0,                  ,                  ,0,2330514,      , 
909077,604817,CVS #4817             AA           ,1501 FLORENCE BLVD            ,FLORENCE                      ,AL,35630,60,0,11/18/2010,700,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A31144,03 ,0,                  ,                  ,0,7670520,      , 
909085,4818,CVS #4818             BB           ,4881 SCHLLINGER ROAD          ,MOBILE                        ,AL,36619,60,0,11/18/2010,700,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A35181,03 ,0,                  ,                  ,0,6618892,      , 
909101,4819,CVS #4819             AB           ,808 15TH STREET               ,TUSCALOOSA                    ,AL,35405,25,0,11/18/2010,700,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A50227,03 ,0,                  ,                  ,0,5539601,      , 
909135,4822,CVS #4822             AA           ,420 HWY 13                    ,HALEYVILLE                    ,AL,35565,60,0,11/18/2010,700,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A39160,03 ,0,                  ,                  ,0,4869201,      , 
909150,4823,CVS #4823             BA           ,3403 RAINBOW DR               ,RAINBOW CITY                  ,AL,35901,40,0,11/18/2010,700,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A22209,03 ,0,                  ,                  ,0,4427480,      , 
909184,4825,CVS #4825                          ,228 GADSDEN HWY               ,BIRMINGHAM                    ,AL,35235,15,0,11/18/2010,700,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28108,03 ,0,                  ,                  ,0,8368344,      , 
909192,4826,CVS #4826             BB           ,418 NO UNION AVE              ,OZARK                         ,AL,36360,60,0,11/18/2010,700,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A17196,03 ,0,                  ,                  ,0,7742654,      , 
909218,4828,CVS #4828           + AB           ,3018 ALLISON BONNETT DR       ,HUEYTOWN                      ,AL,35020,20,0,11/18/2010,700,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28170,03 ,0,                  ,                  ,0,7440071,      , 
909226,4829,CVS #4829           + BB           ,418 GREENSPRINGS HWY          ,HOMEWOOD                      ,AL,35209,60,0,11/18/2010,700,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28159,03 ,0,                  ,                  ,0,9427503,      , 
909234,4830,CVS #4830                          ,901 9TH AVE NO                ,BESSEMER                      ,AL,35020,20,0,11/18/2010,700,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28111,03 ,0,                  ,                  ,0,4261664,      , 
909259,4832,CVS #4832                          ,604 BESSEMER SUPER HWY        ,MIDFIELD                      ,AL,35228,20,0,11/18/2010,700,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28343,03 ,0,                  ,                  ,0,7879838,      , 
909267,4833,CVS #4833           + AB           ,205 FIELDSTOWN ROAD           ,GARDENDALE                    ,AL,35071,15,0,11/18/2010,700,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A28150,03 ,0,                  ,                  ,0,6311262,      , 
909275,4834,CVS #4834             BB           ,101 AIRPORT RD N              ,JASPER                        ,AL,35501,15,0,11/18/2010,700,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A52168,03 ,0,                  ,                  ,0,3870572,      , 
909283,4835,CVS #4835             BA           ,1910 MCFARLAND BLVD HW82      ,NORTHPORT                     ,AL,35476,25,0,11/18/2010,700,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A50190,03 ,0,                  ,                  ,0,3393818,      , 
909317,4838,CVS #4838             BB           ,708 EAST MAIN ST              ,PRATTVILLE                    ,AL,36067,60,0,11/18/2010,700,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A00203,03 ,0,                  ,                  ,0,3650661,      , 
909325,4839,CVS #4839                          ,118 COMER AVE                 ,PELL CITY                     ,AL,35125,60,0,11/18/2010,700,A,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,      ,0,A61202,03 ,0,                  ,                  ,0,3389274,      , 
