Cust No.,Item No.,Description,Description,UPC 2 - Box,U/M,Packed,Retail Pack,Price,Retail,UPC 1 - Each,UPC 2 - Box,UPC 3 - Case,Each Price,Description,Unit Retail
910992,801647,STARKIST CHNK TUNA/OIL 5Z,CANNED FISH,80000006745.00,EA,00001 EA, 1/48 CS,1.23,1.64,80000006745.00,80000006745.00,10080000002805.00,1.23,GROCERY-SINGLE PICK,1.64
910992,801654,CHEF BOYARDEE BEEFARONI CAN 15Z,CANNED MEATS,64144043026.00,EA,00001 EA, 1/24 CS,1.49,1.99,64144043026.00,64144043026.00,20064144863500.00,1.49,GROCERY-SINGLE PICK,1.99
910992,801662,CHEF BOY RAVIOLI W/BEEF CAN 15Z,CANNED MEATS,64144043156.00,EA,00001 EA, 1/24 CS,2.02,2.69,64144043156.00,64144043156.00,64144043156.00,2.02,GROCERY-SINGLE PICK,2.69
910992,801670,CHEF SPAGHETTI/MTBL CAN 14.5Z,CANNED MEATS,64144043224.00,EA,00001 EA, 1/24 CS,1.49,1.99,64144043224.00,64144043224.00,10064144043221.00,1.49,GROCERY-SINGLE PICK,1.99
910992,801688,CAMPBELL SPAGHETTI'O 15.8OZ,CANNED MEATS,51000232830.00,EA,00001 EA, 1/24 CS,1.44,1.93,51000232830.00,51000232830.00,10051000232837.00,1.44,GROCERY-SINGLE PICK,1.93
910992,801696,CASTLBERY HOTDOG CHILI SAUCE 10OZ,CANNED MEATS,30300001025.00,EA,00001 EA, 1/24 CS,1.1,1.47,30300001025.00,30300001025.00,30300001025.00,1.1,GROCERY-SINGLE PICK,1.47
910992,801704,HORMEL CHILI NO BEANS 15Z,CANNED MEATS,37600241939.00,EA,00001 EA, 1/12 CS,2.97,3.96,37600241939.00,37600241939.00,10037600471845.00,2.97,GROCERY-SINGLE PICK,3.96
910992,801712,HORMEL CHILI W/BEANS 15Z,CANNED MEATS,37600223188.00,EA,00001 EA, 1/12 CS,2.49,3.32,37600223188.00,37600223188.00,37600239738.00,2.49,GROCERY-SINGLE PICK,3.32
910992,801720,HORMEL BEEF TAMALE 15OZ,CANNED MEATS,37600216296.00,EA,00001 EA, 1/12 CS,1.85,2.47,37600216296.00,37600216296.00,37600302500.00,1.85,GROCERY-SINGLE PICK,2.47
910992,801738,MANWICH THICK&CHUNKY 15.5 OZ,CANNED MEATS,27000442050.00,EA,00001 EA, 1/12 CS,1.8,2.39,27000442050.00,27000442050.00,20027000442054.00,1.8,GROCERY-SINGLE PICK,2.39
910992,801746,CHEF MW BEEF RAVIOLI BOWL 7.5Z,CANNED MICROWAVEABLES,64144047093.00,EA,00001 EA, 1/12 CS,1.51,2.03,64144047093.00,64144047093.00,10064144047090.00,1.51,GROCERY-SINGLE PICK,2.03
910992,801753,CHEF MW LASAGNA BOWL 7.5 OZ,CANNED MICROWAVEABLES,64144047307.00,EA,00001 EA, 1/12 CS,1.57,2.09,64144047307.00,64144047307.00,10064144047304.00,1.57,GROCERY-SINGLE PICK,2.09
910992,801761,CHEF MW SPAG/MTBALLS BOWL 7.5Z,CANNED MICROWAVEABLES,64144047178.00,EA,00001 EA, 1/12 CS,1.5,2.03,64144047178.00,64144047178.00,20064144047172.00,1.5,GROCERY-SINGLE PICK,2.03
910992,801811,ARGO CORN STARCH 16 OZ,BAKING & COOKING NEEDS,761720071045.00,EA,00001 EA, 1/12 CS,2.33,3.1,761720071045.00,761720071045.00,10761720988401.00,2.33,GROCERY-SINGLE PICK,3.1
910992,801829,JOY LEMON DISH LIQ 12.6 OZ,CLEANING PRODUCTS,850017436008.00,EA,00001 EA, 1/25 CS,1.84,2.39,850017436008.00,850017436008.00,10850017436005.00,1.84,GROCERY-SINGLE PICK,2.39
910992,801852,SOS PADS 4 CT,CLEANING PRODUCTS,16500980414.00,EA,00001 EA, 1/24 CS,1.59,1.99,16500980414.00,16500980414.00,10016500980411.00,1.59,GROCERY-SINGLE PICK,1.99
910992,801878,409 CLEANER SPRAY 32 OZ,CLEANING PRODUCTS,44600008899.00,EA,00001 EA, 1/9 CS,3.77,4.72,44600008899.00,44600008899.00,1004600312207.00,3.77,GROCERY-SINGLE PICK,4.72
910992,801886,AJAX CLEANSER 21 OZ,CLEANING PRODUCTS,827854009504.00,EA,00001 EA, 1/12 CS,1.54,2.09,827854009504.00,827854009504.00,10827854009501.00,1.54,GROCERY-SINGLE PICK,2.09
910992,801894,FOOD CLUB EVAPORATED MILK 12 OZ,BAKING & COOKING NEEDS,36800902176.00,EA,00001 EA, 1/24 CS,1.64,2.19,36800902176.00,36800902176.00,,1.64,GROCERY-SINGLE PICK,2.19
910992,801910,DRANO LIQUID 32 OZ,CLEANING PRODUCTS,19800001162.00,EA,00001 EA, 1/12 CS,3.4,4.27,19800001162.00,19800001162.00,10019800001169.00,3.4,GROCERY-SINGLE PICK,4.27
910992,801928,PINESOL 20 OZ,CLEANING PRODUCTS,41294601498.00,EA,00001 EA, 1/8 CS,4.28,5.37,4129460149.00,41294601498.00,,4.28,GROCERY-SINGLE PICK,5.37
910992,801944,SD LEAF BAG 39GAL 12 CT,PLASTIC BAGS,11225133039.00,EA,00001 EA, 1/12CS,3.47,4.63,11225133039.00,11225133039.00,10011225133036.00,3.47,GROCERY-SINGLE PICK,4.63
910992,801969,FUNNEL - PAPER 10 OZ 250CT,BULK STORE SUPPLIES,41165906004.00,EA,00001 SLV, 1/4 CS,28.37,0,41165906004.00,41165906004.00,41165006001.00,28.37,SUPPLIES,0
910992,801977,OCEAN SPRAY CRANBRY SAUC 15Z,CANNED VEGETABLES,31200016058.00,EA,00001 EA, 1/24 CS,2.03,2.69,31200016058.00,31200016058.00,10031200010008.00,2.03,GROCERY-SINGLE PICK,2.69
910992,801985,DOV SOAP WHITE REG 3.5OZ,CLEANING PRODUCTS,11111614246.00,EA,00001 EA, 1/48 CS,2.16,2.7,11111614246.00,11111614246.00,10011111614243.00,2.16,GROCERY-SINGLE PICK,2.7
910992,802017,MAX HSE COFFEE ORIG ROAST 10.30 OZ,COFF-TEA-HOT CHOC-CREAMERS,43000094143.00,EA,00001 EA, 1/6 CS,7.22,9.04,43000094143.00,43000094143.00,10043000708658.00,7.22,GROCERY-SINGLE PICK,9.04
910992,802025,FOOD CLUB CHILI MIX 1OZ,DRY FOODS,36800445109.00,EA,00001 EA, 1/24 BX,0.74,0.99,36800445109.00,36800445109.00,36800445109.00,0.74,GROCERY-SINGLE PICK,0.99
910992,802033,TS TEA BAG 100 CT,COFF-TEA-HOT CHOC-CREAMERS,193476004075.00,EA,00001 EA, 1/12 CS,1.34,1.79,193476004075.00,193476004075.00,193476004075.00,1.34,GROCERY-SINGLE PICK,1.79
910992,802041,A-1 STEAK SAUCE 5 OZ,CONDIMENTS - SINGLE PICK GROCERY,54400000092.00,EA,00001 EA, 1/24 CS,3.71,4.99,54400000092.00,54400000092.00,10054400000099.00,3.71,GROCERY-SINGLE PICK,4.99
910992,802058,DUKE'S MAYONAISE 8 OZ,CONDIMENTS - SINGLE PICK GROCERY,52500050016.00,EA,00001 EA, 1/12 CS,2.55,3.39,52500050016.00,52500050016.00,10052500050013.00,2.55,GROCERY-SINGLE PICK,3.39
910992,802074,TRAPPEY PEPPERS IN VINEGAR 4.5 OZ,CONDIMENTS - SINGLE PICK GROCERY,748159401063.00,EA,00001 EA, 1/12 CS,1.94,2.69,748159401063.00,748159401063.00,30748159401057.00,1.94,GROCERY-SINGLE PICK,2.69
910992,802082,FRENCH'S MUSTARD SQZ 8 OZ,CONDIMENTS - SINGLE PICK GROCERY,41500007007.00,EA,00001 EA, 1/20 CS,1.85,2.49,41500007007.00,41500007007.00,41500847375.00,1.85,GROCERY-SINGLE PICK,2.49
910992,802090,KRAFT BBQ SAUCE REG 17.5OZ,CONDIMENTS - SINGLE PICK GROCERY,21000052288.00,EA,00001 EA, 1/12 CS,2.66,3.55,21000052288.00,21000052288.00,10021000052285.00,2.66,GROCERY-SINGLE PICK,3.55
910992,802116,HEINZ COCKTAIL SAUCE 12Z,CONDIMENTS - SINGLE PICK GROCERY,13000001137.00,EA,00001 EA, 1/12 CS,2.69,3.59,13000001137.00,13000001137.00,10013000001134.00,2.69,GROCERY-SINGLE PICK,3.59
910992,802124,HEINZ VINEGAR CIDER 16 OZ,CONDIMENTS - SINGLE PICK GROCERY,13000008129.00,EA,00001 EA, 1/12 CS,1.93,2.59,13000008129.00,13000008129.00,13000007528.00,1.93,GROCERY-SINGLE PICK,2.59
910992,802132,HEINZ VINEGAR WHITE 16 OZ,CONDIMENTS - SINGLE PICK GROCERY,13000008525.00,EA,00001 EA, 1/12 CS,1.63,2.19,13000008525.00,13000008525.00,13000007559.00,1.63,GROCERY-SINGLE PICK,2.19
910992,802157,HEINZ 57 SAUCE 5 OZ,CONDIMENTS - SINGLE PICK GROCERY,13000002691.00,EA,00001 EA, 1/24 CS,3.34,4.45,13000002691.00,13000002691.00,10013000526606.00,3.34,GROCERY-SINGLE PICK,4.45
910992,802165,OSCAR MAYER BACON BITS POUCH 3OZ,CONDIMENTS - SINGLE PICK GROCERY,44700029664.00,EA,00001 EA, 1/6 CS,2.9,3.87,44700029664.00,44700029664.00,44700093771.00,2.9,GROCERY-SINGLE PICK,3.87
910992,802181,KRAFT DRESSING RANCH 8 OZ,CONDIMENTS - SINGLE PICK GROCERY,21000643592.00,EA,00001 EA, 1/9 CS,2.7,3.59,21000643592.00,21000643592.00,21000044009.00,2.7,GROCERY-SINGLE PICK,3.59
910992,802207,KRAFT DRESSING ITALIAN 8 OZ,CONDIMENTS - SINGLE PICK GROCERY,21000644216.00,EA,00001 EA, 1/9 CS,2.72,3.59,21000644216.00,21000644216.00,21000044016.00,2.72,GROCERY-SINGLE PICK,3.59
910992,802215,KRAFT DRESSING 1000 ISLAND 8OZ,CONDIMENTS - SINGLE PICK GROCERY,21000644551.00,EA,00001 EA, 1/9 CS,2.71,3.59,21000644551.00,21000644551.00,21000044047.00,2.71,GROCERY-SINGLE PICK,3.59
910992,802223,KIKKOMAN SOY SAUCE  5 OZ.,CONDIMENTS - SINGLE PICK GROCERY,41390000010.00,EA,00001 EA, 1/12 CS,1.56,2.09,41390000010.00,41390000010.00,10041390000505.00,1.56,GROCERY-SINGLE PICK,2.09
910992,802231,LOUISIANA HOT SAUCE 6 OZ,CONDIMENTS - SINGLE PICK GROCERY,190298000209.00,EA,00001 EA, 1/24 CS,1.33,1.77,190298000209.00,190298000209.00,10190298000206.00,1.33,GROCERY-SINGLE PICK,1.77
910992,802249,MCILHENNY TABASCO SCE 2 OZ,CONDIMENTS - SINGLE PICK GROCERY,11210000018.00,EA,00001 EA, 1/24 CS,1.58,2.13,11210000018.00,11210000018.00,30011210000019.00,1.58,GROCERY-SINGLE PICK,2.13
910992,802256,MOORE STEAK SAUCE&MARINADE 16Z,CONDIMENTS - SINGLE PICK GROCERY,735995091114.00,EA,00001 EA, 1/12 CS,3.35,4.47,735995091114.00,735995091114.00,10735995091111.00,3.35,GROCERY-SINGLE PICK,4.47
910992,802264,UR 2.5OZ POPCORN WHITE CHED PP 2.29,UNLE RAYS POTATO CHIPS,3061415602501.00,CSE,00012 EA,12/CASE,19.32,2.29,614156061473.00,3061415602501.00,3061415602501.00,1.61,FOODS,27.48
910992,802280,KRAFT EASY MAC BIG BOWL 3.5OZ,CANNED MICROWAVEABLES,21000077137.00,EA,00001 EA, 1/6 CS,4.21,5.59,21000077137.00,21000077137.00,10021000077134.00,4.21,GROCERY-SINGLE PICK,5.59
910992,802314,TRAPPEY PEPPERONCINI 12Z,CONDIMENTS - SINGLE PICK GROCERY,748159412748.00,EA,00001 EA, 1/12 CS,2.23,2.98,748159412748.00,748159412748.00,748159412748.00,2.23,GROCERY-SINGLE PICK,2.98
910992,802322,ICE CREAM SALT 4 LB BOX,SPICES & MIXES,24600042123.00,EA,00001 EA, 1/8 CS,2.23,2.99,24600042123.00,24600042123.00,10024600042137.00,2.23,GROCERY-SINGLE PICK,2.99
910992,802330,JET PUFF MARSHMALLOWS 12Z,DESSERTS,600699003285.00,EA,00001 EA, 1/18 CS,2.15,2.89,600699003285.00,600699003285.00,20600699003289.00,2.15,GROCERY-SINGLE PICK,2.89
910992,802348,HERSHEY CHOCOLATE SYRUP 24 OZ,DESSERTS,34000003129.00,EA,00001 EA, 1/24 CS,3.58,4.79,34000003129.00,34000003129.00,34000312405.00,3.58,GROCERY-SINGLE PICK,4.79
910992,802363,DUNCAN HINES WHITE CAKE MIX,DESSERTS,644209307500.00,EA,00001 EA, 1/12 CS,2.06,2.74,644209307500.00,644209307500.00,10644209307507.00,2.06,GROCERY-SINGLE PICK,2.74
910992,802371,DUNCN HINES DEVIL FOOD CAKE MX,DESSERTS,644209307579.00,EA,00001 EA, 1/12 CS,2.14,2.85,644209307579.00,644209307579.00,10644209307576.00,2.14,GROCERY-SINGLE PICK,2.85
910992,802389,DUNCN HINES YELLOW CAKE MIX,DESSERTS,644209307494.00,EA,00001 EA, 1/12 CS,2.06,2.74,644209307494.00,644209307494.00,10644209307491.00,2.06,GROCERY-SINGLE PICK,2.74
910992,802405,PILLS RTS VANILLA FROSTING 16Z,DESSERTS,13300760802.00,EA,00001 EA, 1/8 CS,2.51,3.35,13300760802.00,13300760802.00,10013300760809.00,2.51,GROCERY-SINGLE PICK,3.35
910992,802413,PILLS RTS MILK CHOC FRST 16Z,DESSERTS,13300760406.00,EA,00001 EA, 1/8 CS,2.51,3.35,13300760406.00,13300760406.00,10013300760403.00,2.51,GROCERY-SINGLE PICK,3.35
910992,802421,CHINA DOLL RICE 1 LB,DRY FOODS,77300505016.00,EA,00001 EA, 1/24 CS,1.43,1.9,77300505016.00,77300505016.00,10077300505013.00,1.43,GROCERY-SINGLE PICK,1.9
910992,802447,KRAFT MAC&CHEESE DNNR 7.25,DRY FOODS,21000658831.00,EA,00001 EA, 1/35 CS,2.09,2.79,21000658831.00,21000658831.00,21000018710.00,2.09,GROCERY-SINGLE PICK,2.79
910992,802454,RONCO SPAGHETTI 7 OZ,DRY FOODS,43700150071.00,EA,00001 EA, 1/24 CS,1.17,1.56,43700150071.00,43700150071.00,20043700150075.00,1.17,GROCERY-SINGLE PICK,1.56
910992,802462,RONCO ELBOW MACARONI 8 OZ,DRY FOODS,43700060080.00,EA,00001 EA, 1/24 CS,1.17,1.56,43700060080.00,43700060080.00,20043700060084.00,1.17,GROCERY-SINGLE PICK,1.56
910992,802512,BOILED PNT-PNT PATCH CAJUN 13.5OZ,SALTED SNACKS,75200007258.00,EA,00001 EA, 1/24 CS,1.82,2.49,75200007258.00,75200007258.00,10075200007255.00,1.82,GROCERY-SINGLE PICK,2.49
910992,802538,FOOD CLUB PNUT BUTTR SMTH 16Z,PEANUT BUTTER & JELLY,36800396944.00,EA,00001 EA, 1/12 CS,1.95,2.59,36800396944.00,36800396944.00,10036800396941.00,1.95,GROCERY-SINGLE PICK,2.59
910992,802546,FOOD CLUB P'NUT BUTTR CRNCH 16Z,PEANUT BUTTER & JELLY,36800396951.00,EA,00001 EA, 1/12 CS,1.95,2.59,36800396951.00,36800396951.00,10036800396958.00,1.95,GROCERY-SINGLE PICK,2.59
910992,802553,REALEMON JUICE 8 OZ,CONDIMENTS - SINGLE PICK GROCERY,14800582215.00,EA,00001 EA, 1/12 CS,1.83,2.49,14800582215.00,14800582215.00,10014800582212.00,1.83,GROCERY-SINGLE PICK,2.49
910992,802579,FORK/KNIVE/SPOON HVDTY 24CT,PAPER & PLASTIC PRODUCTS,41426000489.00,EA,00001 EA, 1/24 CS,2.08,2.77,41426000489.00,41426000489.00,10041426000486.00,2.08,GROCERY-SINGLE PICK,2.77
910992,802595,"HEFTY COMP PL 8 7/8"" 45CT",PAPER & PLASTIC PRODUCTS,13700274923.00,EA,00001 EA, 1/10 CS,3.53,4.71,13700018510.00,13700274923.00,10013700274920.00,3.53,GROCERY-SINGLE PICK,4.71
910992,802611,FOAM CUP PARTYTIME 16Z 16CT,PAPER & PLASTIC PRODUCTS,20648009302.00,EA,00001 EA, 1/12 CS,1.59,2.11,20648009302.00,20648009302.00,10020648026931.00,1.59,GROCERY-SINGLE PICK,2.11
910992,802629,FOAM CUP 8.5 OZ 45CT,PAPER & PLASTIC PRODUCTS,20648009296.00,EA,00001 EA, 1/24 CS,1.57,2.09,71290009516.00,20648009296.00,10020648026924.00,1.57,GROCERY-SINGLE PICK,2.09
910992,802652,CUTRITE WAXED PAPER 75 FT,PAPER & PLASTIC PRODUCTS,10900003308.00,EA,00001 EA, 1/24 CS,2.32,3.09,10900003308.00,10900003308.00,20010900003302.00,2.32,GROCERY-SINGLE PICK,3.09
910992,802660,SD PLASTIC FOOD WRAP 100FT,PAPER & PLASTIC PRODUCTS,11225131363.00,EA,00001 EA, 1/12 CS,1.68,2.25,11225131363.00,11225131363.00,10011225131360.00,1.68,GROCERY-SINGLE PICK,2.25
910992,802678,REYNOLD ALUMINUM FOIL 30 SQ',PAPER & PLASTIC PRODUCTS,10900080316.00,EA,00001 EA, 1/35 CS,2.35,3.13,10900080316.00,10900080316.00,10900000123.00,2.35,GROCERY-SINGLE PICK,3.13
910992,802702,FIORA FACIAL TISSUE 86CT,PAPER & PLASTIC PRODUCTS,810326010948.00,EA,00001 EA, 1/18 CS,1.23,1.64,810326010948.00,810326010948.00,10810326010945.00,1.23,GROCERY-SINGLE PICK,1.64
910992,802777,GLAD ZIPPER SANDWICH BAG 50 CT,PLASTIC BAGS,12587572634.00,EA,00001 EA, 1/12 CS,1.79,2.57,12587572634.00,12587572634.00,10012587572631.00,1.79,GROCERY-SINGLE PICK,2.57
910992,802801,SD SANDWICH BAG 150 CT,PLASTIC BAGS,11225131295.00,EA,00001 EA, 1/24 CS,1.75,2.35,11225131295.00,11225131295.00,10011225131292.00,1.75,GROCERY-SINGLE PICK,2.35
910992,802819,TOOTHPICKS ROUND 250 CT,WOOD PRODUCTS,48789411501.00,BOX,00001 EA, 1/48 CS,1.15,1.55,,48789411501.00,10048789411508.00,1.15,GROCERY-SINGLE PICK,1.55
910992,802876,WINDEX SPRAY 23 OZ,CLEANING PRODUCTS,19800701956.00,EA,00001 EA, 1/8 CS,4.25,5.29,19800701956.00,19800701956.00,10019800701953.00,4.25,GROCERY-SINGLE PICK,5.29
910992,802884,OFF INSECT REPELLANT 6 OZ,INSECTICIDES,46500018107.00,EA,00001 EA, 1/12 CS,5.69,7.59,46500018107.00,46500018107.00,10046500018104.00,5.69,GROCERY-SINGLE PICK,7.59
910992,802892,STARKIST WH TUNA LNCH TO GO,CANNED FISH,80000495426.00,EA,00001 EA, 1/12 CS,2.1,2.79,80000495426.00,80000495426.00,10080000495423.00,2.1,GROCERY-SINGLE PICK,2.79
910992,802900,SIMPLY DONE COFF FILTR 100CT,COFF-TEA-HOT CHOC-CREAMERS,11225134074.00,EA,00001 EA, 1/24 CS,1.13,1.49,11225134074.00,11225134074.00,10011225134071.00,1.13,GROCERY-SINGLE PICK,1.49
910992,802918,IVORY PERSONAL SIZE 3-BAR,CLEANING PRODUCTS,37000321361.00,EA,00001 EA, 1/24 CS,2.59,3.45,37000321361.00,37000321361.00,37000123644.00,2.59,GROCERY-SINGLE PICK,3.45
910992,802926,GLADE APPLE CINNAMON 8.3OZ,CLEANING PRODUCTS,46500040580.00,EA,00001 EA, 1/6 CS,2.41,3.19,46500040580.00,46500040580.00,10046500040587.00,2.41,GROCERY-SINGLE PICK,3.19
910992,802942,JIFFY CORN MUFFIN MIX 8.5 OZ,BAKING & COOKING NEEDS,72486002205.00,EA,00001 EA, 1/24 CS,0.94,1.25,72486002205.00,72486002205.00,20072486002209.00,0.94,GROCERY-SINGLE PICK,1.25
910992,803031,CLOROX NEW CONC BLEACH 43 OZ,CLEANING PRODUCTS,44600322605.00,EA,00001 EA, 1/6 CS,4.24,5.66,44600322605.00,44600322605.00,10044600322602.00,4.24,GROCERY-SINGLE PICK,5.66
910992,803049,COMET CLEANSER 21 OZ,CLEANING PRODUCTS,37000329879.00,EA,00001 EA, 1/24 CS,1.84,2.44,37000329879.00,37000329879.00,10037000329876.00,1.84,GROCERY-SINGLE PICK,2.44
910992,803080,PACE SALSA MILD THK&CHNKY 16 Z,CONDIMENTS - SINGLE PICK GROCERY,41565140169.00,EA,00001 EA, 1/12 CS,3.21,4.29,41565140169.00,41565140169.00,10041565140166.00,3.21,GROCERY-SINGLE PICK,4.29
910992,803098,BIGS 5.35Z SNFLWR SD BUFFALO WING,SALTED SNACKS,10896887002223.00,CSE,00012 EA,12/CASE,24.5,2.99,896887002226.00,10896887002223.00,10896887002223.00,2.04,FOODS,35.88
910992,803106,BIGS 5.35Z SNFLWR SD BACON,SALTED SNACKS,10896887002216.00,CSE,00012 EA,12/CASE,24.5,2.99,896887002219.00,10896887002216.00,10896887002216.00,2.04,FOODS,35.88
910992,803122,SIMPLE DONE COMP 20CT FOAM TRAY,PAPER & PLASTIC PRODUCTS,11225136443.00,EA,00001 EA, 1/12 CS,2.42,3.22,11225136443.00,11225136443.00,11225136443.00,2.42,GROCERY-SINGLE PICK,3.22
910992,803155,NIAGARA SPRAY STARCH 20 OZ,CLEANING PRODUCTS,17500081200.00,EA,00001 EA, 1/12 CS,2.72,3.41,17500081200.00,17500081200.00,10017500081207.00,2.72,GROCERY-SINGLE PICK,3.41
910992,803189,GRAVY TRN BF FL DOG FD 3.5 LB,PET FOODS/SUPPLIES,79100518579.00,EA,00001 EA, 1/4 CS,7.75,9.99,79100518579.00,79100518579.00,791005185790.00,7.75,GROCERY-SINGLE PICK,9.99
910992,803197,FOOD CLUB BUTTER PECAN SYRUP,BREAKFAST FOODS,36800361591.00,EA,00001 EA, 1/12 CS,2.51,3.34,36800361591.00,36800361591.00,36800361591.00,2.51,GROCERY-SINGLE PICK,3.34
910992,803205,PREMIUM SALTINE CRCKRS 4Z,NABISCO COOKIES/CRACKERS,44000003821.00,EA,00001 EA, 1/12 CS,2.37,3.39,44000003821.00,44000003821.00,10044000003828.00,2.37,GROCERY-SINGLE PICK,3.39
910992,803262,NABISCO OREO COOKIES 5.25 OZ,NABISCO COOKIES/CRACKERS,44000007492.00,EA,00001 EA, 1/12 CS,2.37,3.39,44000007492.00,44000007492.00,10044000007499.00,2.37,GROCERY-SINGLE PICK,3.39
910992,803270,NABISCO RITZ CRACKERS 3.47OZ,NABISCO COOKIES/CRACKERS,44000034245.00,EA,00001 EA, 1/12 CS,2.37,3.39,44000034245.00,44000034245.00,10044000034242.00,2.37,GROCERY-SINGLE PICK,3.39
910992,803320,CHEEZ-IT PEPPER JACK 3OZ,KEEBLER COOKIES/CRACKERS,24100573813.00,BOX,00006 EA,6/BOX,7.57,1.86,24100573820.00,24100573813.00,24100573790.00,1.27,FOODS,11.16
910992,803346,CAMPBELL MW CHKN NOODLE BOWL,CANNED MICROWAVEABLES,51000134592.00,EA,00001 EA, 1/8 CS,2.4,3.19,51000134592.00,51000134592.00,10051000134599.00,2.4,GROCERY-SINGLE PICK,3.19
910992,803445,BELVITA BRKFST BISCUIT BLUBRY,LIGHT & NUTRITION BARS/SNACKS,44000029098.00,BOX,00008 EA,8/BOX,8.71,1.57,44000028282.00,44000029098.00,10044000029088.00,1.09,FOODS,12.56
910992,803452,MONARCH BRITE RED LABELS,ADDING MACHINE PAPER/LABELS,28028014984.00,SLV,00001 SLV,16/ROLL,24.1,0,28028014984.00,28028014984.00,,24.1,SUPPLIES,0
910992,803486,TRASH CLEAR LINER 24X33 16GL,BAGS--PAPER & PLASTIC,762935900687.00,BDL,01000 SLV,1000/CS,31.18,0,,762935900687.00,762935900687.00,0.04,SUPPLIES,0
910992,803494,TRASH CAN LINER 23X17X46 40 GAL,BAGS--PAPER & PLASTIC,793611023352.00,BDL,00100 SLV,100/CASE,32.18,0,,793611023352.00,793611023352.00,0.33,SUPPLIES,0
910992,803536,PLASTIC FORKS WRAPPED F6WW,F00D SERVICE - PAPER SUPPLIES,11435146096.00,CSE,01000 SLV,1000/CS,33.6,0,10618164003125.00,11435146096.00,11435146096.00,0.04,SUPPLIES,0
910992,803544,PLASTIC SPOONS WRAPPED 56WW,F00D SERVICE - PAPER SUPPLIES,10618164003316.00,CSE,01000 SLV,1000/CS,28.88,0,10018164003316.00,10618164003316.00,10618164003316.00,0.03,SUPPLIES,0
910992,803684,MAINSTREET LAP NAPKIN(13X17),F00D SERVICE - PAPER SUPPLIES,10073286617504.00,CSE,06000 SLV,6000/CS,103.65,0,10073286617504.00,10073286617504.00,10073286617504.00,0.01,SUPPLIES,0
910992,803726,FOAM CUP SIPLID 12 OZ 12FTLS,FOUNTAIN CUPS/LIDS/STRAW,41594200988.00,CSE,01000 SLV,1000/CS,42.66,0,,41594200988.00,41594200988.00,0.04,SUPPLIES,0
910992,803734,FOAM CUP SIPLID 16/20 16FTLS,FOUNTAIN CUPS/LIDS/STRAW,10616216600988.00,CSE,01000 SLV,1000/CS,38.65,0,,10616216600988.00,10616216600988.00,0.04,SUPPLIES,0
910992,803742,COS TUNA CHNK LT TO GO,CANNED FISH,48000003003.00,EA,00001 EA, 1/2 PK,2.41,3.23,48000003003.00,48000003003.00,10048000003185.00,2.41,GROCERY-SINGLE PICK,3.23
910992,803759,"STRAWS""TALL""WRAP 10""(300 CT)",FOUNTAIN CUPS/LIDS/STRAW,,BOX,00001 BOX,1/4 CS,6.95,0,,,97111090358.00,6.95,SUPPLIES,0
910992,803775,BOILED PNT-PNT PATCH ORIGNAL 13.5OZ,SALTED SNACKS,75200007005.00,EA,00001 EA, 1/24 CS,1.82,2.49,75200007005.00,75200007005.00,10075200007002.00,1.82,GROCERY-SINGLE PICK,2.49
910992,803791,MONARCH WHITE LABELS (PLAIN),ADDING MACHINE PAPER/LABELS,28028015349.00,SLV,00001 SLV,16/ROLL,20.68,0,28028015349.00,28028015349.00,28028015349.00,20.68,SUPPLIES,0
910992,803825,BIGS 5.35Z SNFLWR SD DILL PICKLE,SALTED SNACKS,10896887002209.00,CSE,00012 EA,12/CASE,24.5,2.99,896887002202.00,10896887002209.00,10896887002209.00,2.04,FOODS,35.88
910992,803841,BRYAN BACON 12 OZ.,PACKAGED MEATS,53400141200.00,EA,00001 EA, 1/16 CS,4.33,5.78,53400141200.00,53400141200.00,,4.33,GROCERY-SINGLE PICK,5.78
910992,803874,D MONTE WH K CORN 15.3 OZ,CANNED VEGETABLES,24000163022.00,EA,00001 EA, 1/24 CS,2.03,2.73,24000163022.00,24000163022.00,10024000163029.00,2.03,GROCERY-SINGLE PICK,2.73
910992,803882,OSCAR MAYER BOLOGNA 12OZ,PACKAGED MEATS,44700008676.00,EA,00001 EA, 1/12 CS,3.14,4.19,44700008676.00,44700008676.00,10044700008673.00,3.14,GROCERY-SINGLE PICK,4.19
910992,803908,BAR S HAM COOKED 12OZ,PACKAGED MEATS,15900063475.00,EA,00001 EA, 1/16 CS,3.05,4.06,15900063475.00,15900063475.00,50015900063470.00,3.05,GROCERY-SINGLE PICK,4.06
910992,803924,BRYAN FRANKS JUMBO (8 CT)15 OZ.,PACKAGED MEATS,53400212900.00,EA,00001 EA, 1/12 CS,3.49,4.67,53400212900.00,53400212900.00,53400134592.00,3.49,GROCERY-SINGLE PICK,4.67
910992,803932,JONSVILLE SMOKED SAUSAGE 13.5OZ,PACKAGED MEATS,77782027013.00,EA,00001 EA, 1/10 CS,3.8,5.09,77782027013.00,77782027013.00,10077782003397.00,3.8,GROCERY-SINGLE PICK,5.09
910992,803973,RIGHT CHOICE TS-1RL 500CT,PAPER & PLASTIC PRODUCTS,727351801123.00,EA,00001 EA, 1/96 CS,0.85,1.09,727351801123.00,727351801123.00,727351300152.00,0.85,GROCERY-SINGLE PICK,1.09
